0.08903544929925804;0.9442379182156133
0.09645507007419621;0.9182156133828996
0.11376751854905194;0.8698884758364311
0.1261335531739489;0.9386617100371747
0.1434460016488046;0.8736059479553903
0.16323165704863973;0.8531598513011152
0.18384171475680133;0.8271375464684014
0.20857378400659524;0.7825278810408921
0.2333058532563891;0.8382899628252788
0.26133553173948887;0.7806691449814126
0.29348722176422093;0.7044609665427509
0.3314097279472383;0.7267657992565055
0.36933223413025557;0.5483271375464683
0.41467436108821104;0.5557620817843866
0.4600164880461665;0.5204460966542751
0.5136026380873867;0.3903345724907063
0.5663643858202803;0.3420074349442379
0.6273701566364386;0.23234200743494424
